Standard_Thresh	Monotonic_Avg_Precision	Monotonic_Avg_Recall	Monotonic_Avg_log2FC	Monotonic_Avg_F1
0.0	0.0007431904905339914	0.9987113402061856	0.1763555601769002	0.001484656677969797
0.001	0.001598226887665577	0.87855117820324	1.147340774676659	0.003187088545611683
0.002	0.002340745677404055	0.7804768041237113	1.743414913321775	0.004658452433620237
0.003	0.00307861564057308	0.7105412371134021	2.193015426289027	0.006112419167624285
0.004	0.003869989496976544	0.6554252577319588	2.5589885578637155	0.007662178947933319
0.005	0.004789327828117747	0.6201564801178203	2.897717609769718	0.009451325800910312
0.006	0.005806401933233601	0.591331001472754	3.1951208790337855	0.011415537554304751
0.007	0.006834331343074173	0.5599705449189984	3.4471497377693243	0.013379514996001304
0.008	0.007868831938020304	0.5343243740795287	3.6797728825626157	0.015333053097434268
0.009000000000000001	0.009026774916514973	0.5128663475699557	3.89624161949836	0.017497097272182762
0.01	0.010117095800606895	0.49233247422680415	4.088698107711991	0.019498617212088086
0.011	0.011515534783564547	0.4839561855670103	4.299412206744541	0.022056680538421053
0.012	0.012934695838339658	0.47272275405007363	4.4859284419738685	0.024607583539592123
0.013000000000000001	0.014438905845153545	0.4656351251840943	4.664911761569909	0.027276043179334297
0.014	0.015918688940517955	0.4528332106038292	4.819928645855309	0.029844005380988033
0.015	0.01720658779246257	0.42542341678939616	4.922944620603056	0.03197952107449467
0.016	0.018645253476968004	0.4129436671575847	5.052150205959691	0.03436082059643092
0.017	0.020745180579763173	0.41068851251840943	5.214717625263774	0.03787220880747452
0.018000000000000002	0.022167028322419496	0.39502945508100146	5.3186356490155084	0.040069855264690785
0.019	0.02348987337510982	0.374300441826215	5.3980836141511945	0.04200355272795403
0.02	0.02534528392362293	0.36536450662739317	5.511272339106717	0.04484165672776194
0.021	0.026844034706248052	0.34656848306332844	5.580732715360625	0.04691259436512329
0.022	0.028237736176893867	0.3382345360824742	5.671032023234083	0.048836182808241854
0.023	0.03044012455259919	0.33123159057437407	5.775919370463023	0.05200579282345659
0.024	0.03186074564740591	0.3257547864506627	5.86504937520826	0.05385428813629391
0.025	0.033922419335094295	0.3149282032400589	5.944085045312226	0.05651213922913706
0.026000000000000002	0.035825056225487574	0.3113843888070692	6.03850281579162	0.05895867495175887
0.027	0.03781743560393442	0.30659425625920467	6.121230184275262	0.061494835689970925
0.028	0.03978346924923081	0.30369477172312226	6.210884109269003	0.06394300439015461
0.029	0.04186419756945706	0.30143961708394695	6.296022741944245	0.0664908643796898
0.03	0.044007682636582814	0.29379234167893964	6.361342840805637	0.06882380189949233
0.031	0.04520856665274903	0.2864248895434463	6.411467629114641	0.06977278808115983
0.032	0.04745293064631533	0.2835254050073638	6.4943779112993525	0.07217623020845437
0.033	0.04928305349438174	0.27841310751104564	6.556303499117595	0.07400974962550678
0.034	0.051771990971356055	0.27458946980854204	6.625790874663711	0.07659594059100544
0.035	0.053438518856912615	0.2669421944035346	6.6719977796781045	0.07799832856071287
0.036000000000000004	0.05502646266253555	0.2621520618556701	6.7228173078783655	0.07943305090915977
0.037	0.05680471640463112	0.2573619293078056	6.775023745494145	0.08096261422029696
0.038	0.058406945131577175	0.2547846097201767	6.828648602266926	0.08228291771234215
0.039	0.06049269379304543	0.2503166421207658	6.880539033757353	0.08394608854842878
0.04	0.062264332805322176	0.24552650957290134	6.926417240413313	0.08520157242171086
0.041	0.0637651540868746	0.23787923416789394	6.958925134024573	0.08590161973627458
0.042	0.06535516308466388	0.2356240795287187	7.003873639517592	0.08692297603848549
0.043000000000000003	0.06777163106476053	0.23433541973490427	7.058462736794768	0.08874093106800568
0.044	0.07021166013519664	0.23075016340325102	7.102953056362345	0.09035436717283259
0.045	0.07234685199729826	0.22733247422680414	7.143781808553019	0.0918343699485795
0.046	0.07447110972764981	0.2260438144329897	7.19413949555109	0.09340929260855027
0.047	0.07545363266381647	0.22411082474226804	7.2226071317374085	0.09376359701854883
0.048	0.07611810103189723	0.21867636229749632	7.243709808028454	0.09376359701854883
0.049	0.0768162431227796	0.21070692194403537	7.260499403410705	0.09376359701854883
0.05	0.07919228901201	0.2094182621502209	7.311315851442619	0.09444551918831734
0.051000000000000004	0.08128895880831968	0.20559462444771726	7.349531444182826	0.0954744194606727
0.052000000000000005	0.08385947761835352	0.20495029455081	7.402556447864533	0.09743249691395586
0.053	0.08676507965141304	0.2046281296023564	7.453995637500544	0.09948451647430431
0.054	0.08836471322619022	0.19794734904270986	7.475791672873768	0.09960506714745854
0.055	0.08990710339673938	0.1938015463917526	7.501988185180181	0.09984819233849647
0.056	0.0913986983363114	0.1899779086892489	7.526872615774698	0.10019460169177746
0.057	0.09375958766117286	0.1890114138438881	7.568245088159715	0.10139223911518597
0.058	0.09507891037302435	0.18518777614138437	7.589486762986799	0.10153006753784852
0.059000000000000004	0.097610815566563	0.18389911634756995	7.636014476550305	0.1027725990738024
0.06	0.10026936977859151	0.17818483063328422	7.663589113114494	0.10339426163520472
0.061	0.1027325639216412	0.17404519163456778	7.689294161535062	0.10361166291760049
0.062	0.10431356451776186	0.17150405007363767	7.712624382672018	0.10421638917151216
0.063	0.10784964177001546	0.17150405007363767	7.759965433104568	0.1061648332581593
0.064	0.10937686852478073	0.1654675994108984	7.767376960886757	0.1061648332581593
0.065	0.10937686852478073	0.15592967599410898	7.767376960886757	0.1061648332581593
0.066	0.1104049563460003	0.15242820324005893	7.767376960886757	0.1061648332581593
0.067	0.11352739838441563	0.15242820324005893	7.792103235496647	0.1061648332581593
