Standard_Thresh	Monotonic_Avg_Precision	Monotonic_Avg_Recall	Monotonic_Avg_log2FC	Avg_F1
0.812	0.6396862673605607	0.03659847316496325	8.507520425237582	0.0684343510552401
0.8130000000000001	0.6407050135832564	0.0359077460507826	8.510620834566902	0.06721587348415187
0.8140000000000001	0.6407050135832564	0.035110418970997356	8.510620834566902	0.06579000126715591
0.8150000000000001	0.6407050135832564	0.0345111944601292	8.510620834566902	0.06474876366444242
0.8160000000000001	0.6414438082601965	0.03379654088025747	8.513224124495041	0.06347390258235638
0.8170000000000001	0.6443432139736439	0.03311488020190105	8.519509189763578	0.062255996295739024
0.8180000000000001	0.6443432139736439	0.03255870952612566	8.519509189763578	0.06125043128128693
0.8190000000000001	0.6443432139736439	0.03195319602559883	8.519509189763578	0.060164050027383134
0.8200000000000001	0.6443432139736439	0.03170219390663702	8.519509189763578	0.05973569677523819
0.8210000000000001	0.6482624628138297	0.03133717002098404	8.526602273812976	0.05909218714968627
0.8220000000000001	0.6498575235002483	0.030786525777029998	8.529439367800276	0.05812706778240996
0.8230000000000001	0.6549003570773111	0.0300529073919533	8.541473817777884	0.056849267502852616
0.8240000000000001	0.6549003570773111	0.029413636578090117	8.541473817777884	0.05569410763972362
0.8250000000000001	0.6550221029214034	0.028756216284315593	8.541473817777884	0.054502621011790396
0.8260000000000001	0.6550221029214034	0.027777130366424818	8.541473817777884	0.05274928390692581
0.8270000000000001	0.658133624637566	0.02732727373778317	8.548007246500205	0.05198055667217828
0.8280000000000001	0.658133624637566	0.02688752829966835	8.548007246500205	0.05118915797115692
0.8290000000000001	0.658133624637566	0.02652734859089708	8.548007246500205	0.05054275130886714
0.8300000000000001	0.6623970461693702	0.026201232423323444	8.557951949976392	0.049969836026302936
0.8310000000000001	0.6623970461693702	0.02539372251368948	8.557951949976392	0.04847312087024049
0.8320000000000001	0.6623970461693702	0.024783326465474976	8.557951949976392	0.0473443317484323
0.833	0.6638650313225092	0.024246889912246414	8.561302420288406	0.04636115068092328
0.834	0.6862250303032573	0.02366260258734437	8.562356484350516	0.045269368458480785
0.835	0.7282313968466427	0.02339262227474494	8.568723052869476	0.0447594257440195
0.836	0.7652183702088285	0.02297938767114669	8.568723052869476	0.04398868027229552
0.837	0.804093898420296	0.022527366271950202	8.568723052869476	0.043152013730063506
0.838	0.844675296738221	0.022111454797031773	8.57003169989264	0.04237774714740901
0.839	0.8707256657172676	0.02195689290053037	9.142001610279124	0.04209382983889898
0.84	0.8718737534647527	0.02152294704452019	9.144412816421326	0.04130761345433212
0.841	0.8718737534647527	0.020742322798189338	9.144412816421326	0.039845964689564424
0.842	0.8718737534647527	0.020111698749520797	9.144412816421326	0.03868021350255983
0.843	0.8718737534647527	0.019479941795664625	9.144412816421326	0.03748825504502893
0.844	0.8718737534647527	0.01892430535383507	9.144412816421326	0.03643185575889836
0.845	0.8718737534647527	0.01866919445639794	9.144412816421326	0.03595619518265658
0.846	0.8718737534647527	0.018406519937049816	9.144412816421326	0.03546449376175961
0.847	0.8718737534647527	0.018032158524248432	9.144412816421326	0.03475961286498878
0.848	0.8729021266963006	0.01765032380608885	9.146532178541559	0.034054773196687316
0.849	0.8759158468605486	0.017242479634894906	9.151177482391954	0.033289696904177525
0.85	0.8759158468605486	0.01654721941253316	9.151177482391954	0.031992283164440125
0.851	0.8759158468605486	0.015981143315358652	9.151177482391954	0.030929349458160664
0.852	0.8787377221924604	0.01578703210313043	9.156971227526414	0.030569023992893955
0.853	0.8787377221924604	0.015321818281638389	9.156971227526414	0.0296779448107933
0.854	0.8787377221924604	0.014804043375217147	9.156971227526414	0.02870213065851964
0.855	0.8787377221924604	0.01445796968107473	9.156971227526414	0.028047014206200722
0.856	0.8787377221924604	0.014231935710249655	9.156971227526414	0.027618829656500754
0.857	0.8787377221924604	0.013865929340881275	9.156971227526414	0.02692761963006988
0.858	0.8787377221924604	0.013500926590908078	9.156971227526414	0.026228754225845023
0.859	0.8787377221924604	0.012935842838684755	9.156971227526414	0.02515502314842618
0.86	0.8787377221924604	0.012654804094713437	9.156971227526414	0.02461882691412711
0.861	0.8787377221924604	0.012317331202800203	9.156971227526414	0.023973612964023665
0.862	0.8787377221924604	0.01202435927966201	9.156971227526414	0.023420422777268156
0.863	0.8787377221924604	0.01172145626676126	9.156971227526414	0.02284133455904791
0.864	0.8787377221924604	0.011050953538205222	9.156971227526414	0.021547414756498146
0.865	0.8787377221924604	0.010611482749619879	9.156971227526414	0.020705293296363225
0.866	0.8787377221924604	0.010340310546169755	9.156971227526414	0.02018471903207881
0.867	0.8787377221924604	0.010064383099197348	9.156971227526414	0.019658009570009998
0.868	0.8787377221924604	0.009653658143865495	9.156971227526414	0.01886479001845815
0.869	0.8787377221924604	0.009415666205004582	9.156971227526414	0.01840269852455812
0.87	0.8787377221924604	0.009149958056825636	9.156971227526414	0.017886427079410423
0.871	0.8787377221924604	0.008799403934813144	9.156971227526414	0.017214733658383358
0.872	0.8787377221924604	0.008365349397102552	9.156971227526414	0.016380584053624005
0.873	0.8787377221924604	0.008124251755899741	9.156971227526414	0.01591930131606239
0.874	0.8787377221924604	0.007835523150439866	9.156971227526414	0.015365917810530687
0.875	0.8787377221924604	0.0076416028890419945	9.156971227526414	0.014993944682738531
0.876	0.8787377221924604	0.007422061461467115	9.156971227526414	0.014569541152502068
0.877	0.8787377221924604	0.0071789406764729575	9.156971227526414	0.01409987845919399
0.878	0.8787377221924604	0.006971836259072747	9.156971227526414	0.013701699345099452
0.879	0.8787377221924604	0.006654887967724656	9.156971227526414	0.013091602134973884
0.88	0.8787377221924604	0.006432428967936117	9.156971227526414	0.012658134028357878
0.881	0.8787377221924604	0.006206108936244295	9.156971227526414	0.012225456405062627
0.882	0.8957325918728969	0.005993668506134581	9.187195700302786	0.011817442402980157
0.883	0.906798949306285	0.0058428345770295724	9.205962972349717	0.01152606600612813
0.884	0.906798949306285	0.005535525072223641	9.205962972349717	0.010928336929177725
0.885	0.9075473872188684	0.005200073605601758	9.205962972349717	0.010271804344442024
0.886	0.9126360020196257	0.0047965760088904	9.211074125684394	0.009485652680556839
0.887	0.9126360020196257	0.004557314676139954	9.211074125684394	0.00901484451667121
0.888	0.9126360020196257	0.004356811462930618	9.211074125684394	0.008617229655134983
0.889	0.9126360020196257	0.004071049682154136	9.211074125684394	0.00805634861012457
