Standard_Thresh	Monotonic_Avg_Precision	Monotonic_Avg_Recall	Monotonic_Avg_log2FC	Avg_F1
0.0	0.0022910706398110163	0.9966380615919022	-0.003395461135279399	0.004567134825150809
0.001	0.020188789646349053	0.962863756758053	3.1990366163815374	0.03940152549756701
0.002	0.034633365685155376	0.948164707935567	3.9741548641412763	0.0663992512033704
0.003	0.0449941417799831	0.941004260889232	4.349791582173462	0.08514824485918034
0.004	0.053122350949900636	0.9344119300680575	4.587214369037043	0.09948980336773972
0.005	0.06007605640685368	0.9287987117533673	4.763757740020851	0.1115025856944971
0.006	0.0662430413483285	0.9243638656908356	4.902937905316653	0.12196677566999264
0.007	0.07180041807931771	0.9207278931861032	5.018584690449114	0.13124762239757953
0.008	0.07716287206893262	0.9179687694113762	5.120735363856082	0.14007158870531414
0.009000000000000001	0.08194426748405975	0.9140647823870087	5.206439727370788	0.14781222094830704
0.01	0.0864778517477492	0.9105714820934662	5.283715275405514	0.15506371938895516
0.011	0.09067577892480227	0.9066812249174531	5.3508967097128375	0.16167073330615758
0.012	0.09481763409814158	0.9044577078050584	5.415006553136512	0.1681567218085751
0.013000000000000001	0.09889439049590248	0.902204540413296	5.4749494353231585	0.1744652147937554
0.014	0.10277752296513078	0.8993031752407382	5.5301825642790865	0.1803897151971773
0.015	0.10645965691529746	0.8965927527587256	5.58002566773197	0.1859489977659098
0.016	0.1101079045112394	0.8942020084259655	5.627580088026151	0.1914080355632338
0.017	0.1136473066913613	0.8920132985619542	5.67296643056417	0.1966495376694085
0.018000000000000002	0.11715371676565738	0.8899980094311252	5.716738661215537	0.20179048405403346
0.019	0.1204876857079652	0.8882505301299028	5.757308718453562	0.20665085580460366
0.02	0.12370102728417805	0.886161073496046	5.794912993176253	0.21126038496999225
0.021	0.12674600662551208	0.8841964436913451	5.829542031041857	0.21561559898356064
0.022	0.12971540830043624	0.8821731715510542	5.8626765999599515	0.21981013371226665
0.023	0.1326536899371363	0.8796900972816873	5.894043801120251	0.22385760063293944
0.024	0.13547069114286414	0.8772434787108442	5.925124453287019	0.227781344768799
0.025	0.13844419112284512	0.8755009717637302	5.956396029807397	0.23187235773142945
0.026000000000000002	0.14148363508308168	0.8738316402793624	5.987548142470831	0.23603230849530635
0.027	0.14425074712228267	0.8715268693622336	6.015521956562449	0.23976365747708295
0.028	0.14700260967929285	0.8697773561029473	6.042774801967705	0.24347326851316872
0.029	0.1495788801039908	0.8676206346341419	6.068256666883303	0.24689334462815107
0.03	0.15236297295649662	0.8658867434517892	6.094296786407064	0.25057904876357534
0.031	0.15505041095168579	0.8635275020677247	6.119082519540469	0.2540556413665733
0.032	0.1578438205426601	0.8618588795210459	6.144695896128778	0.25768794618541846
0.033	0.16045382979880168	0.8598108306525605	6.167769131503273	0.26103144439143383
0.034	0.1629278339236476	0.8574525466992028	6.189931996279291	0.26415271486411324
0.035	0.1654052288162375	0.8559814298142575	6.211869042691659	0.26732160722758863
0.036000000000000004	0.16770481743734447	0.8531855054517609	6.231874554004584	0.2701607889190843
0.037	0.17030331595392742	0.851625183730949	6.253962623173346	0.27345675370720557
0.038	0.17271030210810948	0.8499123348923238	6.274430326585386	0.2764446636102771
0.039	0.17496711214260088	0.8474666339813068	6.293495616556634	0.2791466480918099
0.04	0.17729422865873826	0.84559717190586	6.312971206794523	0.28199275098388976
0.041	0.17936977463120388	0.8432547586320193	6.330029533628863	0.284472891787276
0.042	0.18169873690757066	0.841468214043711	6.348754908347577	0.2873037541096996
0.043000000000000003	0.18409446759361114	0.8398333403789908	6.367086689921979	0.29015816630195085
0.044	0.1863675057509789	0.8384987481239453	6.384931472584779	0.29289230877358796
0.045	0.18860558009403947	0.8369652709734724	6.401812242696277	0.29550019314781023
0.046	0.19081488312419118	0.8350266195715443	6.419379845187302	0.29806173294494825
0.047	0.1928662154131059	0.8331441022160598	6.4351008920341	0.3004400985929687
0.048	0.19520081794573563	0.8316674464109842	6.452701554848427	0.30315354895569707
0.049	0.19727008276205973	0.829788723029262	6.467853369804153	0.3055152960438473
0.05	0.19939604171381262	0.828134018765815	6.483341044164688	0.3079006159990452
0.051000000000000004	0.20146794399583967	0.8257276049677492	6.498897787867751	0.31019329457475
0.052000000000000005	0.20350712816181082	0.8234806121663732	6.51351256474242	0.3124090850777782
0.053	0.20549371316238574	0.8217203978728094	6.5276948862462945	0.31459945987412286
0.054	0.20761314579306892	0.8192728410282765	6.542286877989571	0.3168824405023639
0.055	0.20967033786013625	0.8179245792011011	6.556433059884655	0.31918226460869537
0.056	0.2117946478563005	0.8160569977051423	6.571273130998943	0.32149810710890864
0.057	0.21374468560104956	0.8145841184876309	6.584817433195742	0.3235974729562677
0.058	0.21583296630255533	0.813063641669458	6.599024057845685	0.32582492798436563
0.059000000000000004	0.21779342557423279	0.8106382338291928	6.611485520116084	0.3278466664498009
0.06	0.21982226733966767	0.809252904826868	6.625123820735613	0.3300291922856782
0.061	0.22202113107906182	0.8082795870017921	6.639660271111125	0.33245301116264503
0.062	0.2239201013801523	0.8071448892436256	6.652495284078905	0.33448440942784097
0.063	0.2260307284835442	0.8062803773811362	6.6662573182871006	0.33679356126862503
0.064	0.22815133465004456	0.8045999977781669	6.679846599921551	0.3389581757884517
0.065	0.23014759395639092	0.8035834700207958	6.69297848719527	0.3410833859555029
0.066	0.2322255396518361	0.8020607732293241	6.705964936892863	0.3432303929506621
0.067	0.23439756759558275	0.8005074932671561	6.719057941094905	0.3454169518543945
0.068	0.23613066179324083	0.7985216203868625	6.729909172089559	0.34711947140806804
