1	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100
0.2184858884793328	0.6251231824191723	0.8017754136836509	0.8853137521942607	0.887226401713938	0.9210667174829646	0.9196477456136744	0.9126479249641796	0.9719736169963586	0.9558513567257992	0.8253846506361796	0.9217258247231106	0.9163244411535768	0.9536702871511378	0.9260882997414016	0.9857032557526844	0.9082225394840777	0.9940481090470213	0.9202372909869982	0.9910698757063973	1.0
0.3471869325216528	0.8453932731809101	0.8453798478807506	0.9655943795397629	0.9577504447575658	0.9537345422368042	0.7848833256828125	0.909767393289824	0.9864998713281303	0.9535930904176693	0.8500951976377421	0.8174609386497702	0.9645007480731623	0.994614357699258	0.9889544554215374	0.8381795128984161	0.9798158610493105	1.0	0.9148911883555669	0.6535822068451023	0.999111891626047
0.0065602733710078305	0.023659392756515414	0.659728807344412	0.8197065235317796	0.9229617440499741	0.9110713283044903	0.914288345821828	0.9226201247725876	0.9577090017261076	0.9397697970862108	0.968628158793491	0.9337122165955624	0.9843761810996254	0.9497212555945982	0.9921864761800299	0.8883666292468294	0.9470731911141845	0.8286769802433963	0.9099505807319008	0.7764277506297733	1.0
0.2672207233998698	0.7491287845965852	0.8790585194558934	0.8953641717999267	0.8850024979916504	0.7627930976569542	0.9226622467774939	0.9954716133401009	0.8783090309921359	0.764199731104345	1.0	0.9548108609469361	0.923515640318822	0.9151670706855424	0.8461077330753933	0.972654160797927	0.9127894796310752	0.9951854448573584	0.8047866024323723	0.9983662440995333	0.8720349287713963
0.43031118386358713	0.7012442687249688	0.7132533651203111	0.7426307372225599	0.832925364103289	0.8964332356249793	0.9194181395314427	0.9292127649124993	0.9446219167113933	0.964532395681313	0.9594625760538692	0.9652230842712	0.9702980718349251	0.984795690524067	0.9919111834648079	0.9623055908896616	0.978695441796289	1.0	0.9768719610611186	0.9610100634110939	0.969713789774949
0.001859945850535313	0.07838883775118259	0.1000872554136568	0.46906297582254314	0.6554002939839402	0.7439184264083204	0.849970170571945	0.6653085058024183	0.7208902319168884	0.8794092342646085	0.8272990308453921	0.8513795160185672	0.8869067544133855	0.87194392810797	0.9716765721490215	0.6429894954909506	0.8244582687838846	0.6666888223020203	0.9781993006205206	1.0	0.8980093552060684
0.5632959224419257	0.7216160781935264	0.9123167152057744	0.834647589229799	0.9387371438502632	0.916549507196286	0.8419575064935133	0.8123716289723324	0.8905019878778802	0.7562469016199169	1.0	0.9789315750089607	0.9639717028594416	0.9185398735970489	0.9989863899981628	0.9730302981288946	0.8502125911394754	0.9070213038686586	0.7807630379216609	0.853024622389039	0.937307307295755
0.6548190041163893	0.7468921346002348	0.6866307977108529	0.7537715099331325	0.946589761950242	0.9603279901970436	0.9537102965654007	0.935124877782656	0.9749877354736679	0.9030140499557484	0.9800361603209057	0.9488940266753708	0.9704636016219576	0.9572407015369528	0.9472446383353433	0.9524602449141332	1.0	0.9289416127362097	0.9537756109214601	0.9707726051550889	0.9961880205581832
0.0765271237119628	0.7131283937596643	0.7591880797253567	0.8802685166949668	0.8579918955082063	0.9172407561886718	0.9540228819482993	0.9544174186578215	0.9113805967049824	0.9573289187588514	0.9750343257327004	0.9255938084032257	0.9739602072882161	0.9773213167631097	0.9414184382401056	0.968389987068708	0.9618030909836887	0.9685748616915096	0.9839867891515564	0.9727644286516833	1.0
