Standard_Thresh	Monotonic_Avg_Precision	Monotonic_Avg_Recall	Monotonic_Avg_log2FC	Monotonic_Avg_F1
0.0	0.002933706402349943	0.996408387799622	-0.0035143384103891438	0.005835808721508462
0.001	0.012163689815188916	0.9642383219192855	2.547007463740695	0.023964434819545303
0.002	0.018387735246180616	0.958660796644228	3.1522505882976817	0.03595630766273641
0.003	0.02255623496473359	0.9523750904413694	3.4332145800933946	0.043860663546229035
0.004	0.025765384021943494	0.9458831352281183	3.6087119327814343	0.04986777263693165
0.005	0.02842627555510058	0.9426585070862309	3.738590639085327	0.054801440716610444
0.006	0.030706168397352462	0.9406147804191972	3.839493171695441	0.058993707809075674
0.007	0.032724956092744735	0.9369238436260501	3.92219796511499	0.06267548444149602
0.008	0.03451261594696023	0.9346162574057222	3.991879049959343	0.06591720910081277
0.009000000000000001	0.036163695281162034	0.9320757047253899	4.052666507263538	0.06889162076017184
0.01	0.03764469957471566	0.9287028442149164	4.105676078904557	0.0715420237807245
0.011	0.03908912645281275	0.9254181116093835	4.154274858980128	0.07411254602705668
0.012	0.0404502294188972	0.9230237034757982	4.198767769349659	0.07652601701510307
0.013000000000000001	0.0417468223063707	0.9208851863216315	4.24017694125514	0.0788143010400733
0.014	0.04299295286482432	0.9189049509495358	4.2794864986489705	0.08100818646211938
0.015	0.04420734354345952	0.915524490614208	4.315382097303503	0.08312593583031387
0.016	0.04540273666977664	0.9131626876645007	4.350766890844539	0.08520703353625758
0.017	0.04651423437463335	0.9095005561428043	4.38218011810685	0.0871265053334072
0.018000000000000002	0.047625016531858966	0.9080616828489231	4.414615450175391	0.08904948839473655
0.019	0.04874157130715612	0.9071158356559126	4.446508047095324	0.09097639504281978
0.02	0.04982700190049666	0.9045968945210822	4.475575427882748	0.09283163677280293
0.021	0.05085949920104663	0.9026739009428666	4.502879076714678	0.09459300092445057
0.022	0.05190213179826444	0.9004455368109417	4.528413614662081	0.09635806009564042
0.023	0.05284360273267039	0.8977842510417915	4.552526321741401	0.09793995444970867
0.024	0.053881038743762905	0.8969629368500263	4.578695925189211	0.09969344030187109
0.025	0.05485182574035353	0.8955744803730972	4.602392116255928	0.10132458719829673
0.026000000000000002	0.05584116148526156	0.8943143568098404	4.626765924660503	0.10298185015691752
0.027	0.05677013903155929	0.892138497316707	4.648561481309617	0.10452639169356386
0.028	0.057703232349120115	0.8913171831249422	4.671578666024694	0.1060867803957775
0.029	0.058669792071394604	0.8897211716459373	4.694317337805564	0.1076872872508748
0.03	0.059549828646169735	0.8878740063426028	4.714376536457609	0.10913767115422503
0.031	0.06039586353714891	0.885272043206942	4.733027216021117	0.11051665148190633
0.032	0.061248351933108826	0.8831432067172389	4.75100386308162	0.11189982522986446
0.033	0.0621772261827199	0.8816065178717235	4.770072987590287	0.1134107022916044
0.034	0.06303927082782303	0.8798622740241329	4.7889210984156705	0.11481380378890745
0.035	0.06390151673322665	0.8777859421732211	4.807344923951722	0.1162009047449134
0.036000000000000004	0.06469156762284219	0.8753500230392208	4.823516535415017	0.11746543927046699
0.037	0.065540979014064	0.8741187047474148	4.8418105575558075	0.11883970696617425
0.038	0.06636860002528401	0.8726887372700705	4.8598247543360955	0.12017530924122333
0.039	0.06718089417369848	0.8699131303078951	4.8751203436104715	0.12145994625482177
0.04	0.06798411667427	0.8680769586429368	4.891758960332369	0.12273479141007983
0.041	0.06873341605736433	0.8665639691647623	4.907241350152558	0.12392481947273797
0.042	0.06948356099396348	0.864686286499389	4.922251257432001	0.12510224949584925
0.043000000000000003	0.07023252308604579	0.8622465674529615	4.935930347319691	0.1262734241562855
0.044	0.07099373547388178	0.8605853456062009	4.950593843190863	0.12747053804050468
0.045	0.07168837580278871	0.8579215659163064	4.962385927719961	0.12854432349865816
0.046	0.0724753857911718	0.8561032058844226	4.9771970011851705	0.12977437351074553
0.047	0.07312869875464068	0.8525855068188853	4.988307072957749	0.13075843836846346
0.048	0.07386460678052055	0.8517641926271203	5.0029269426766945	0.13191061778713478
0.049	0.07455770771412192	0.8499331268662722	5.015665186998647	0.1329842846959137
0.05	0.07524415076627505	0.8474429910028926	5.027787348902536	0.1340284209619688
0.051000000000000004	0.07600515545006746	0.8464645386260042	5.042018907497127	0.13520486257637998
0.052000000000000005	0.07671866905521589	0.8451591041499052	5.054779153120962	0.1362984681391402
0.053	0.07740284085486997	0.8436838257597187	5.066731346790873	0.13734436769426553
0.054	0.07806963931162224	0.8424326080129992	5.078699279830017	0.13836096520885352
0.055	0.07874764964295498	0.8413385284514027	5.090947457470932	0.1393950098423247
0.056	0.07937472541361429	0.8389678196851582	5.101270454276395	0.14031143154452097
0.057	0.08003123792429344	0.8372108701086031	5.112562200479063	0.14129976390574658
0.058	0.0806551691765972	0.835677981175515	5.124061516927353	0.1422429971692926
0.059000000000000004	0.08124952992725265	0.8342480136981707	5.134918222002658	0.14313595563325535
0.06	0.08178999065027907	0.8314724067359952	5.143325738646512	0.14392359558421078
0.061	0.08237466793343932	0.8297281628884045	5.153287219957879	0.1447885353634443
0.062	0.08304330579235043	0.8285925723263929	5.164401989078487	0.14577909536407294
0.063	0.08371893268123405	0.8279788131367035	5.175609578038625	0.1467894717881262
0.064	0.08428550369537242	0.825911387102329	5.184852522445321	0.14760904744576042
0.065	0.08487821431071006	0.8248046018117684	5.195496120412155	0.14849859706845223
0.066	0.08556521182571802	0.8243568866237393	5.207593168890349	0.14954379893692463
0.067	0.0861167892117836	0.8228112919616869	5.217043280376834	0.1503538006040512
