Standard_Thresh	Monotonic_Avg_Precision	Monotonic_Avg_Recall	Monotonic_Avg_log2FC	Avg_F1
0.684	0.5357989704819986	0.23424323930521584	10.257929124576663	0.3230638012471821
0.685	0.5389516049884873	0.23379910686326966	10.267225576370421	0.3232863137882259
0.686	0.5404047052422414	0.23149690623995411	10.270053087394011	0.3210613888325896
0.687	0.5409011973104491	0.22953945716872393	10.270637214069792	0.31906431668570845
0.6880000000000001	0.5416473338239618	0.22900743308906574	10.272268404490255	0.31869693199260596
0.6890000000000001	0.5430331375424999	0.22707693115856376	10.27514598223325	0.3171846013613955
0.6900000000000001	0.5497530896600624	0.2267639684428544	10.294072649930044	0.3181439024397768
0.6910000000000001	0.5513548261807237	0.22659102250938978	10.29843511994159	0.31824457287853036
0.6920000000000001	0.5513548261807237	0.22530121486410665	10.298519193228765	0.3168228721347923
0.6930000000000001	0.5542346713215682	0.22511054026436308	10.30557276445385	0.3170162631541612
0.6940000000000001	0.5542346713215682	0.2247630469068289	10.305886562073459	0.31666322540110536
0.6950000000000001	0.5571701818619137	0.2236875833624879	10.312362720926142	0.3158809087163227
0.6960000000000001	0.5571701818619137	0.22149161569446313	10.312362720926142	0.313447289596839
0.6970000000000001	0.5577709871951712	0.22056319684552284	10.312362720926142	0.31270548400747133
0.6980000000000001	0.5577709871951712	0.21939196025951813	10.312362720926142	0.31133559859154475
0.6990000000000001	0.5577709871951712	0.2185002869640065	10.312362720926142	0.31049231721403553
0.7000000000000001	0.5577709871951712	0.2171711480598087	10.312362720926142	0.30913862858501595
0.7010000000000001	0.5577709871951712	0.21592729755995066	10.312362720926142	0.3077425577757191
0.7020000000000001	0.5595291542826433	0.21592729755995066	10.317283442376825	0.3080756165136522
0.7030000000000001	0.5608147866061971	0.21508587510388882	10.319602712738599	0.30739872173457816
0.704	0.5608147866061971	0.21206629369894675	10.319602712738599	0.30417409467908146
0.705	0.5617486914488046	0.2101213996504982	10.319602712738599	0.3024695934695645
0.706	0.5630511402356162	0.2086780658209229	10.322138142671015	0.3011534465679159
0.707	0.5671210088708283	0.20819215717174894	10.33245886923088	0.3011618816848456
0.708	0.5689469084267073	0.2080454656346285	10.337405465380822	0.30128461283386854
0.709	0.5689469084267073	0.20649533770989373	10.337405465380822	0.2994047696092973
0.71	0.5689469084267073	0.2052545943185317	10.337405465380822	0.2980160824078007
0.711	0.5725278099783948	0.2048039292937252	10.346999844060434	0.29847704266491587
0.712	0.5759247853412366	0.2048039292937252	10.35528016808129	0.2989233594281763
0.713	0.577275875650155	0.204507375815602	10.358330704867276	0.29879547597681344
0.714	0.577275875650155	0.20365068066702796	10.358330704867276	0.29778848829454685
0.715	0.5783943614630647	0.20288072769233056	10.359442728859955	0.29710360749595804
0.716	0.5800117112299592	0.2023875187140493	10.362465558972133	0.2967525580317735
0.717	0.5813604977930071	0.20190161006487534	10.366607848564875	0.29641963053810094
0.718	0.5813604977930071	0.20012711287437623	10.366607848564875	0.2944975955620942
0.719	0.5824113445419373	0.1993179913946388	10.36732137532341	0.29372177229664725
0.72	0.5834066191815874	0.19881709028507558	10.3696973596821	0.29322508858717733
0.721	0.5843844974773347	0.19851338218685155	10.372034080551487	0.2929687263962769
0.722	0.5844090744275736	0.19754156488850366	10.372397122149923	0.29179507672560445
0.723	0.5853145274440319	0.19743510819450322	10.374584243913244	0.2917744299545545
0.724	0.5853145274440319	0.19710913786527573	10.374786767232209	0.29139477849680895
0.725	0.5853145274440319	0.19476833276963174	10.374786767232209	0.28874692647985156
0.726	0.5876479504180127	0.19396989780120208	10.37897833144542	0.2883015211520755
0.727	0.5876479504180127	0.19230559200314318	10.37897833144542	0.2863044430196823
0.728	0.5935981852864015	0.19222283507997795	10.396317351588863	0.28747213855093157
0.729	0.5993963491145418	0.19211765875696735	10.410971832717507	0.2880936681768581
0.73	0.6017348388458	0.19127993165713478	10.41802557640392	0.2876112635724495
0.731	0.6017348388458	0.1892411286765064	10.41802557640392	0.28508925253932216
0.732	0.6017348388458	0.18705509371823004	10.41802557640392	0.2826752035724216
0.733	0.6018007744696389	0.1864181966222782	10.41802557640392	0.2821282382492821
0.734	0.6042087720371603	0.1864181966222782	10.42333249514348	0.28245368746309996
0.735	0.6042087720371603	0.1835158773934284	10.42333249514348	0.2790276773495981
0.736	0.6055847929268041	0.18335243436595183	10.425951744605758	0.2790889506933017
