Standard_Thresh	Monotonic_Avg_Precision	Monotonic_Avg_Recall	Monotonic_Avg_log2FC	Avg_F1
0.0	0.0006829738181884445	0.9814070299261171	-0.025889461252783897	0.0013641703394619686
0.001	0.012515555052567505	0.9395570388355218	4.033281343331514	0.024388463706519082
0.002	0.019080402640993057	0.9281443494600952	4.6721183066874294	0.03669932138490837
0.003	0.023226005957149475	0.9155628989449142	4.971076650289276	0.044310157452154296
0.004	0.026345734425361964	0.904368320936071	5.156211692694676	0.04995328556561018
0.005	0.028842093328567683	0.890613830550875	5.282315521003714	0.05440004712251736
0.006	0.03075422292219246	0.8709110543044128	5.364812327631323	0.05774895345824829
0.007	0.03266095917087038	0.8647968971578095	5.449218974050962	0.061085955882776856
0.008	0.03426367913984896	0.8607783211171629	5.523244055326785	0.06387416323012167
0.009000000000000001	0.03564317361005075	0.8537920202412731	5.578842596396258	0.06623956655422633
0.01	0.03699555538237039	0.8493656317417363	5.630841886163811	0.0685524413278268
0.011	0.038294477317493504	0.8464568618736688	5.681038270169161	0.07076151742406032
0.012	0.039343946683778115	0.8409206672015525	5.719606801308703	0.07252909111412062
0.013000000000000001	0.04039457040109066	0.8370765199067628	5.758527651332301	0.0742925624574359
0.014	0.04147415892679899	0.8315446039649069	5.793320166981334	0.07608431451402647
0.015	0.04247623780958703	0.8274627942268246	5.827332330059331	0.07775414303132445
0.016	0.043434074235121876	0.8243163619154642	5.8587837213354845	0.0793440967402569
0.017	0.04446835747000396	0.8226875482355731	5.891930538759088	0.08104940970376688
0.018000000000000002	0.04547536929119464	0.8214075920473967	5.924726144157511	0.08271293754665317
0.019	0.046201924166710436	0.8147658699329613	5.944152759418984	0.08386829993185185
0.02	0.046926089583056885	0.8126137700154983	5.968882824582507	0.08503793533999271
0.021	0.0477119005739166	0.8106360988438924	5.994611490188703	0.08630687537770615
0.022	0.048475565266665084	0.8079017577216824	6.017909432623114	0.0875316825844435
0.023	0.049207859318751906	0.8042320391727501	6.037926741241049	0.08868989407962524
0.024	0.04989290829508115	0.8001545081649278	6.056265894417937	0.08977910689986658
0.025	0.05056889780542332	0.7928673111483099	6.066815945107852	0.09082598567530242
0.026000000000000002	0.051312053394049616	0.7919951674190232	6.0899092334637785	0.0920074136959848
0.027	0.05201407774247238	0.7859879265905817	6.101115851368142	0.09310059763614664
0.028	0.05272490454518427	0.781153725632155	6.114821587179982	0.09419762034526107
0.029	0.05327379354945539	0.775621809690299	6.125957439905835	0.09501791584740908
0.03	0.053778829123100245	0.7673992352469591	6.128784997771997	0.0957576500322276
0.031	0.05429111282361748	0.7660986132851727	6.147552795202056	0.09654961741880441
0.032	0.05492532427019844	0.7619219955420181	6.159110259059908	0.09750350663606344
0.033	0.05544907971070667	0.7595954668786978	6.175285446980467	0.09828989883343664
0.034	0.056162338155897655	0.7590721806411258	6.194763497091398	0.09939657001016527
0.035	0.05674525877339024	0.7549946496333035	6.207637296448195	0.10027659164886131
0.036000000000000004	0.05727857077481293	0.7507469686098843	6.219272151991351	0.10107211089373391
0.037	0.057801829566040054	0.7491181549299933	6.233683273205284	0.10186507834289549
0.038	0.058524360718627405	0.746907100045355	6.250346558261609	0.10296234187696895
0.039	0.05900249528457848	0.7432373814964227	6.262409297904835	0.1036607019725141
0.04	0.05952819291291925	0.7408476191356669	6.273666223065796	0.10443736364408651
0.041	0.06003028145524611	0.7401499041522377	6.290693079382937	0.10520911497341322
0.042	0.06071100734841579	0.7354858532094081	6.300314031989086	0.1062028771267728
0.043000000000000003	0.06119277118825429	0.7310594647098713	6.3084188514586685	0.10688095180483916
0.044	0.061794511499024506	0.7290228385710903	6.32200786801248	0.10778403743605347
0.045	0.06229717644094907	0.7244220213256961	6.3308208669534585	0.10847956297692445
0.046	0.06267730787413511	0.7188943841141006	6.337989141613083	0.1089918767266272
0.047	0.06335963419249167	0.7166790504992019	6.352300491614823	0.10999400167581662
0.048	0.06395392750541416	0.7153990943110254	6.367002810273441	0.11087959796576341
0.049	0.06461196567476561	0.714119138122849	6.382585533617481	0.11185539252632198
0.05	0.06496096518207417	0.7108615107630668	6.392224888443105	0.1123163478264368
