Standard_Thresh	Monotonic_Avg_Precision	Monotonic_Avg_Recall	Monotonic_Avg_log2FC	Avg_F1
0.0	0.0018530199292379752	0.9959287103581269	-0.004215087694125475	0.0036990232058998
0.001	0.010118284600676538	0.9843035541272246	2.4575329753310204	0.020030012636154206
0.002	0.01835959442142481	0.9766658525263286	3.317791571156307	0.03604047537162999
0.003	0.025045068978736335	0.9687113832382683	3.766517165606683	0.04882682899030716
0.004	0.030695138121222768	0.9598270508606682	4.060267310727625	0.05948741618217759
0.005	0.035737794636581395	0.9548951035165261	4.27983530203031	0.06889689724266536
0.006	0.04031176160614043	0.949631758860624	4.453616978989336	0.07734039060266629
0.007	0.044528912690914205	0.9449668799825026	4.597170225167653	0.08505005558420146
0.008	0.04841960593688312	0.9412221111108574	4.717992588759223	0.09210108706326206
0.009000000000000001	0.052085117397559916	0.9360971772294978	4.82317454323716	0.09867902608996988
0.01	0.05541546148605338	0.9312890110353023	4.912596445078066	0.10460537314840795
0.011	0.058666818144654145	0.9273415025433758	4.994783525125541	0.1103504007015432
0.012	0.061908844639297994	0.9245168436782072	5.072303497251307	0.11604405151235903
0.013000000000000001	0.06495439289934726	0.9203714721075312	5.141577309040159	0.12134154860744684
0.014	0.06796647553816866	0.9167553609273646	5.206886674493456	0.12654596489505435
0.015	0.07085704829671444	0.9126099893566887	5.266973388908731	0.13149820487032765
0.016	0.07357834028572993	0.9082716312487951	5.3212930406022325	0.13612240009916707
0.017	0.07623661599735393	0.9040619308323801	5.372476128109424	0.14060790324270867
0.018000000000000002	0.07868673602874263	0.8989964492552276	5.418158338009423	0.14469965524847941
0.019	0.08114747003998735	0.892352939589611	5.462628945411659	0.14875840576590493
0.02	0.08372484847850667	0.8895877330286498	5.507746271563672	0.15303615468857878
0.021	0.08613621838402907	0.8856402245367234	5.54868615633597	0.15699139060857148
0.022	0.08867402616477807	0.8834042783662714	5.590548891190039	0.16115755107739382
0.023	0.09093569544089522	0.8803768798808215	5.626893902842149	0.16483042718668933
0.024	0.09311202880475174	0.8777452075528706	5.660971883569843	0.16834756943874968
0.025	0.09537323401409029	0.8749810058588147	5.695614272469296	0.17198087960645603
0.026000000000000002	0.09767522246506063	0.8722791232766873	5.730126452612536	0.17566146501739452
0.027	0.09978726208555186	0.8674163813198162	5.760986944116482	0.17896747036216695
0.028	0.10198207557314659	0.8648490378376046	5.792425719754555	0.1824330922331885
0.029	0.10403634458169073	0.861604712222316	5.8212112084358125	0.18563753791550328
0.03	0.10634556643714888	0.8600457481849408	5.8528685098078	0.18926598714175866
0.031	0.1086688553863514	0.8580719939389776	5.884047047592031	0.19288618177647676
0.032	0.11089309536514277	0.8563604316175031	5.913255919402557	0.19633489978121188
0.033	0.11300462916323145	0.8537979646768232	5.94044764819731	0.1995671785200376
0.034	0.11521237481885926	0.8518242104308601	5.968361173776115	0.2029454059218907
0.035	0.11728569747560183	0.8499791138763753	5.994140960461026	0.20610120913288818
0.036000000000000004	0.11932581463244944	0.8474809757814347	6.018962203996603	0.20916535762031666
0.037	0.12127868679664572	0.8443941249917772	6.042322348640311	0.2120612863284726
0.038	0.12327074839068783	0.842351165358543	6.065868148633847	0.21503289432711276
0.039	0.12514747401643278	0.8399816849550809	6.087704681840691	0.2178037573710656
0.04	0.12709216813121665	0.8387301776368445	6.110007736190969	0.22070201783012264
0.041	0.12908263905926987	0.8378743964761073	6.132433314050546	0.2236662922042682
0.042	0.1308441746990494	0.8337290249054314	6.152016935032329	0.22615370442527744
0.043000000000000003	0.13254555845757493	0.8318195995052073	6.170665868992728	0.22861732645832622
0.044	0.13442124836778707	0.8303702291082217	6.190967472712192	0.23134616412719494
0.045	0.1360388847930502	0.8272141729312932	6.208238325889473	0.23361350195012892
0.046	0.137627932567154	0.8247754871405599	6.225045577363434	0.23585432311286061
0.047	0.13943283271257945	0.8231974590520958	6.243851851934681	0.23843475955953708
0.048	0.14122734477408194	0.8217143003164473	6.262309500018862	0.24098997736209468
0.049	0.14288908817253038	0.8195121424846581	6.27920647871942	0.24330988920226962
