Standard_Thresh	Monotonic_Avg_Precision	Monotonic_Avg_Recall	Monotonic_Avg_log2FC	Avg_F1
0.0	0.0010202733563223865	0.9972633198673805	-0.002275081691552891	0.0020381480362608832
0.001	0.016022594777804065	0.9824784469636767	4.0699738052178125	0.03152041308979673
0.002	0.023264900280917288	0.9784030787453812	4.596801986040931	0.04541251118848605
0.003	0.028197452279794477	0.975135035119806	4.867534156846686	0.05474556904815716
0.004	0.03204523886246659	0.9709023137242808	5.046144832970894	0.061948127185471824
0.005	0.035231792613608225	0.9683036141415435	5.1795267921771275	0.06786823577409379
0.006	0.038012980075595754	0.9641495693346334	5.286943780212624	0.07299585303063172
0.007	0.04050952552538515	0.961550869751896	5.376347545545863	0.07757190927364102
0.008	0.04282122550930069	0.9594048570734999	5.454946063388277	0.0817850007216106
0.009000000000000001	0.044857684763477707	0.953754771003684	5.519608259491452	0.08546721573437382
0.01	0.04696784294706135	0.952199425779511	5.584833349698312	0.08927654143016639
0.011	0.04867017779883237	0.9455059853511308	5.632739275056089	0.0923112826775688
0.012	0.05049419442386967	0.9448366413082928	5.685257626994847	0.09558132577486086
0.013000000000000001	0.05223891751450732	0.9438719635383432	5.733916984059273	0.09869535526820067
0.014	0.053843240792487465	0.9412732639556058	5.776728288344136	0.10153753959177597
0.015	0.05530011069800497	0.9383005540571421	5.814428490966067	0.10410732072516775
0.016	0.05656841135826031	0.9340678326616172	5.846419421882986	0.1063266551814196
0.017	0.05803688462340978	0.9324338108488296	5.883342234411306	0.10890853626401578
0.018000000000000002	0.059403315592748224	0.9294611009503657	5.915739643683138	0.11128913176053387
0.019	0.06075632918455204	0.9282010894533044	5.947656277534751	0.11364702717109344
0.02	0.062002466035951	0.9256023898705672	5.976185621011005	0.1158031518456212
0.021	0.06327101393862372	0.9249330458277292	6.00535831402148	0.11800977426379025
0.022	0.06447690339034148	0.9227083565607181	6.031936835836998	0.12008220671348199
0.023	0.06566574036555327	0.9204049907050924	6.057512771230008	0.12212151348894068
0.024	0.06660507059904745	0.9167629367637908	6.076555078427573	0.12371127804718393
0.025	0.06762684191731176	0.9155029252667294	6.098259601252493	0.1254582749801092
0.026000000000000002	0.06886042395756029	0.9155029252667294	6.124633032507218	0.1275813891933008
0.027	0.06999879923931786	0.9146169240853945	6.14849691919644	0.12952211916599635
0.028	0.07111440346078426	0.9132782359997185	6.171225184437274	0.13142145727133803
0.029	0.07206200494049458	0.9123135582297689	6.1904609481740085	0.13303100496916218
0.03	0.07305567821765149	0.9110535467327077	6.210589297031524	0.1347127713039765
0.031	0.07410300098803371	0.9103842026898696	6.230578377185148	0.1364821018264046
0.032	0.07519110876137511	0.9084548471499703	6.251019293424929	0.13830101829565766
0.033	0.07607560277556895	0.906308834471574	6.267882713264477	0.13976571848531505
0.034	0.07698033093394474	0.905639490428736	6.284808437641837	0.1412855201253263
0.035	0.07801004245291168	0.9043794789316748	6.303552319532232	0.14299812941620393
0.036000000000000004	0.07874163073586418	0.9008161015789877	6.316282534666075	0.1441821366578926
0.037	0.07953556573672241	0.898512735723362	6.33030650119623	0.1454865321794761
0.038	0.08028983415170725	0.8942800143278371	6.343379916078058	0.14669826540688422
0.039	0.08116268253610523	0.8930986794193905	6.359928192295239	0.14814155411853558
0.04	0.08213125176034103	0.8924293353765524	6.3771949347264725	0.14975017388540565
0.041	0.08302587503649801	0.8910906472908764	6.392640858611376	0.15122289609138356
0.042	0.08387046929816	0.8901259695209268	6.407121950940921	0.15260958879850062
0.043000000000000003	0.08471740491374073	0.8885706242967539	6.422109236622161	0.1539917977184922
0.044	0.08547884873980104	0.8862672584411282	6.434122020198171	0.1552133377272063
0.045	0.08625275764174135	0.8846332366283405	6.446565499723185	0.15646257489173926
0.046	0.08692265228674446	0.8811485358642683	6.457477341788617	0.1575083461720442
0.047	0.08763617339062069	0.8802625346829334	6.470146010818159	0.15866994880019297
0.048	0.08838811986258652	0.8779591688273076	6.481455626949213	0.15986186571761604
0.049	0.08927971055463048	0.876994491057358	6.495190013622739	0.16129551494657327
0.05	0.08991759308599745	0.8743957914746207	6.504971112013788	0.16229464790205048
0.051000000000000004	0.09064801466867517	0.8721711022076097	6.516394803018576	0.16344439642200898
0.052000000000000005	0.09147932790574406	0.8718757684804981	6.529821259396261	0.16479107668940912
0.053	0.09224399868825822	0.870522016434748	6.54135878541328	0.1660056113978161
0.054	0.09307277030467384	0.8689030585820343	6.553344690796418	0.16731634444860105
0.055	0.09374710416650314	0.8672690367692467	6.563537199876471	0.1683796299486856
0.056	0.09463519955099553	0.8663043589992969	6.576895769533241	0.1697921644513037
0.057	0.09541515722510832	0.8654183578179622	6.589338163933551	0.17103115859734125
0.058	0.0960916895699429	0.8634890022780628	6.599079959519919	0.1720785048717178
0.059000000000000004	0.09693280361207876	0.8634890022780628	6.612229032689935	0.17343535893833917
0.06	0.09756246385728096	0.8615596467381635	6.621236390341123	0.1744043970414035
0.061	0.09846837410343584	0.861264313011052	6.634887331686631	0.175847313717439
0.062	0.09938956441776875	0.8602996352411022	6.648362422288253	0.17729877206835326
0.063	0.10020538500501557	0.8600043015139904	6.66056050590816	0.17859377382715264
0.064	0.10101383360232905	0.8593349574711524	6.671918725200419	0.1798647934657605
0.065	0.10179610046296184	0.8584489562898177	6.684626084839841	0.18110242687368988
0.066	0.10252895236426231	0.8575629551084827	6.695237697484568	0.18223793082107562
0.067	0.10319250839972738	0.855259589252857	6.703893364368409	0.1832376051595839
0.068	0.104035194463615	0.855259589252857	6.715531087271611	0.18456404033065776
